#wvl [um]        modulation
9.39408173       0.0240218232      
9.39319932       0.023993991       
9.39231708       0.0240561637      
9.39143501       0.0240160794      
9.3905531        0.0240191237      
9.38967136       0.0240393537      
9.38878978       0.024073485       
9.38790837       0.0240232008      
9.38702713       0.0241674267      
9.38614605       0.0240338605      
9.38526513       0.02404916        
9.38438438       0.0244952868      
9.3835038        0.0241599105      
9.38262338       0.0241154416      
9.38174313       0.0240824247      
9.38086304       0.024198226       
9.37998312       0.0244069462      
9.37910336       0.0245693074      
9.37822376       0.0240145642      
9.37734434       0.0243934305      
9.37646507       0.0240482151      
9.37558597       0.0240024206      
9.37470704       0.0240657459      
9.37382827       0.024028858       
9.37294967       0.0239883536      
9.37207123       0.0241051705      
9.37119295       0.0240179608      
9.37031484       0.0240108501      
9.3694369        0.0239929547      
9.36855912       0.0241404756      
9.3676815        0.023987805       
9.36680405       0.0241754998      
9.36592676       0.024040299       
9.36504963       0.024059171       
9.36417268       0.0240051726      
9.36329588       0.0241808748      
9.36241925       0.0241434818      
9.36154278       0.0240179588      
9.36066648       0.0240955649      
9.35979034       0.0240306923      
9.35891437       0.0240986424      
9.35803856       0.0240104853      
9.35716291       0.0240068423      
9.35628743       0.0240096462      
9.35541211       0.0240154426      
9.35453695       0.0240884833      
9.35366196       0.0239996682      
9.35278713       0.024018571       
9.35191247       0.0240692709      
9.35103797       0.0240490019      
9.35016363       0.0239890454      
9.34928945       0.0240092396      
9.34841544       0.024024165       
9.3475416        0.0241617126      
9.34666791       0.0242231384      
9.34579439       0.024006942       
9.34492104       0.0240702976      
9.34404784       0.0240484319      
9.34317481       0.0241814293      
9.34230194       0.0240395223      
9.34142924       0.0240251322      
9.3405567        0.0242444169      
9.33968432       0.0240367664      
9.3388121        0.024225006       
9.33794005       0.0245785131      
9.33706816       0.0240504554      
9.33619643       0.0240407058      
9.33532487       0.0240283723      
9.33445347       0.0244392099      
9.33358223       0.0241580336      
9.33271115       0.0240058608      
9.33184024       0.0239977732      
9.33096949       0.0240016509      
9.3300989        0.0243586752      
9.32922847       0.0240536283      
9.32835821       0.0240391558      
9.32748811       0.024040809       
9.32661817       0.0241830955      
9.32574839       0.0240576662      
9.32487878       0.0239952518      
9.32400932       0.0240526432      
9.32314003       0.0243642303      
9.32227091       0.024088141       
9.32140194       0.0240549593      
9.32053313       0.0239947177      
9.31966449       0.0243796821      
9.31879601       0.0240935061      
9.31792769       0.0240727931      
9.31705954       0.0245926487      
9.31619154       0.0240663417      
9.31532371       0.0240460612      
9.31445604       0.0240334842      
9.31358853       0.0240494477      
9.31272118       0.0241404139      
9.31185399       0.0240474943      
9.31098696       0.0243665841      
9.3101201        0.0240809907      
9.3092534        0.0240725327      
9.30838686       0.0240189448      
9.30752048       0.0243312375      
9.30665426       0.0240231972      
9.3057882        0.024085905       
9.3049223        0.024083142       
9.30405657       0.0240571937      
9.30319099       0.0240059291      
9.30232558       0.0240784599      
9.30146033       0.0240206803      
9.30059524       0.0246649255      
