#wvl [um]        modulation
9.53288847       0.024088731       
9.53197979       0.0240647031      
9.53107129       0.0241363965      
9.53016297       0.0243750116      
9.52925481       0.0241424935      
9.52834683       0.0240445288      
9.52743902       0.0240489586      
9.52653139       0.0241056273      
9.52562393       0.0240994697      
9.52471664       0.0240911766      
9.52380952       0.024059795       
9.52290258       0.0240481929      
9.52199581       0.0241721185      
9.52108921       0.0240408668      
9.52018279       0.0240693698      
9.51927653       0.0240804406      
9.51837045       0.0240348236      
9.51746455       0.0241444363      
9.51655881       0.0244012408      
9.51565325       0.0241583997      
9.51474786       0.0241093646      
9.51384264       0.024407463       
9.5129376        0.0240392706      
9.51203272       0.0240687184      
9.51112802       0.0241526411      
9.51022349       0.0242255931      
9.50931913       0.0241069192      
9.50841495       0.0240772874      
9.50751093       0.0240328607      
9.50660709       0.0242328522      
9.50570342       0.0241216219      
9.50479992       0.0244223813      
9.5038966        0.0243042963      
9.50299344       0.0240242301      
9.50209046       0.0240781254      
9.50118765       0.0240875951      
9.50028501       0.0242267308      
9.49938254       0.0245355174      
9.49848024       0.0241679488      
9.49757812       0.0240416329      
9.49667616       0.0240347298      
9.49577438       0.0242373652      
9.49487277       0.024154869       
9.49397133       0.0240875957      
9.49307006       0.0240841098      
9.49216896       0.0244574403      
9.49126803       0.0241967859      
9.49036728       0.0242652188      
9.48946669       0.0241078033      
9.48856628       0.0241343271      
9.48766603       0.0240502877      
9.48676596       0.024197242       
9.48586606       0.0240794217      
9.48496633       0.024229983       
9.48406677       0.0240270468      
9.48316738       0.0241228934      
9.48226816       0.0241850069      
9.48136911       0.0240631317      
9.48047023       0.0240556658      
9.47957152       0.0242209969      
9.47867299       0.0240718901      
9.47777462       0.024201364       
9.47687642       0.024050834       
9.47597839       0.024205502       
9.47508054       0.0240293758      
9.47418285       0.0240948293      
9.47328534       0.0242972108      
9.47238799       0.0240538508      
9.47149081       0.0240493424      
9.47059381       0.0241042736      
9.46969697       0.0241965807      
9.4688003        0.0240435629      
9.46790381       0.0240979599      
9.46700748       0.0241720757      
9.46611132       0.0242592623      
9.46521533       0.0241203998      
9.46431952       0.0241523943      
9.46342387       0.0240900256      
9.46252839       0.0248119115      
9.46163308       0.0240396603      
9.46073794       0.0240320621      
9.45984297       0.0240681071      
9.45894816       0.024086079       
9.45805353       0.0246019601      
9.45715907       0.0243718541      
9.45626478       0.0241772995      
9.45537065       0.0240831534      
9.45447669       0.0240751357      
9.45358291       0.0240655319      
9.45268929       0.0242187605      
9.45179584       0.0241412671      
9.45090256       0.0241420869      
9.45000945       0.0240781687      
9.44911651       0.0240760618      
9.44822373       0.024108207       
9.44733113       0.0240708758      
9.44643869       0.0242515794      
9.44554642       0.024039433       
9.44465433       0.0241604072      
9.44376239       0.0240848685      
9.44287063       0.0240811131      
9.44197904       0.0240822395      
9.44108761       0.0242714605      
9.44019636       0.0240387156      
9.43930527       0.024042596       
9.43841435       0.0241845541      
9.43752359       0.0241481827      
9.43663301       0.0241789519      
9.43574259       0.0240591102      
9.43485234       0.0240775092      
9.43396226       0.0241732294      
9.43307235       0.0241849652      
9.43218261       0.0240741973      
9.43129303       0.0240940126      
9.43040362       0.0240238755      
9.42951438       0.0241749396      
9.42862531       0.0240558612      
9.4277364        0.0240430874      
9.42684766       0.0240273628      
9.42595909       0.0241550624      
9.42507069       0.0240601478      
9.42418245       0.0241439036      
9.42329438       0.0240785339      
9.42240648       0.0243584348      
9.42151875       0.0240195047      
9.42063118       0.0241498531      
9.41974378       0.0241042558      
9.41885655       0.0240751356      
9.41796949       0.024465574       
9.41708259       0.0241596796      
9.41619586       0.0240587227      
9.41530929       0.024293106       
9.4144229        0.024036949       
9.41353667       0.0242675634      
9.4126506        0.0240191807      
9.41176471       0.0240725138      
9.41087898       0.0245360386      
9.40999341       0.0245977142      
9.40910802       0.0242221793      
9.40822279       0.0242612836      
9.40733772       0.0241211723      
9.40645283       0.0241755093      
9.4055681        0.0241424125      
9.40468353       0.0241025369      
9.40379913       0.0241775898      
9.4029149        0.02441509        
9.40203084       0.0241027365      
9.40114694       0.0241505425      
9.40026321       0.0244002527      
9.39937964       0.0240669532      
9.39849624       0.0241259126      
9.39761301       0.024225467       
9.39672994       0.0240464488      
9.39584704       0.0240644172      
9.3949643        0.0244202322      
9.39408173       0.0240664452      
9.39319932       0.024029678       
9.39231708       0.0241238667      
9.39143501       0.0240681292      
9.3905531        0.0240629515      
9.38967136       0.0240985932      
9.38878978       0.0241414268      
9.38790837       0.0240979189      
9.38702713       0.0242231407      
9.38614605       0.0240900206      
9.38526513       0.0241076261      
9.38438438       0.0245408721      
9.3835038        0.0242690611      
9.38262338       0.0241896538      
9.38174313       0.0241509544      
9.38086304       0.0242438541      
9.37998312       0.0245121339      
9.37910336       0.0246966792      
9.37822376       0.0240665889      
9.37734434       0.0244526699      
9.37646507       0.0241221089      
9.37558597       0.024034817       
9.37470704       0.0241342818      
9.37382827       0.0240826588      
9.37294967       0.0240150028      
9.37207123       0.0241617764      
9.37119295       0.0240586865      
9.37031484       0.0240817578      
9.3694369        0.02402547        
9.36855912       0.0242093692      
9.3676815        0.0240190942      
9.36680405       0.0243003215      
9.36592676       0.0240948289      
9.36504963       0.0241017686      
9.36417268       0.0240484269      
9.36329588       0.0242806043      
9.36241925       0.024218496       
9.36154278       0.0240615608      
9.36066648       0.0241644199      
9.35979034       0.0240709537      
9.35891437       0.0242273111      
9.35803856       0.0240507527      
9.35716291       0.0240548148      
9.35628743       0.0240579988      
9.35541211       0.0240526493      
9.35453695       0.0241521902      
9.35366196       0.0240301565      
9.35278713       0.0240533989      
9.35191247       0.024132988       
9.35103797       0.0241127581      
9.35016363       0.0240170765      
9.34928945       0.0240556582      
9.34841544       0.0240728773      
9.3475416        0.0242324866      
9.34666791       0.0243258005      
9.34579439       0.0240480324      
9.34492104       0.0241136874      
9.34404784       0.0241121835      
9.34317481       0.0242493309      
9.34230194       0.0241198852      
9.34142924       0.0240800262      
9.3405567        0.0242903983      
9.33968432       0.0240781556      
9.3388121        0.0242922605      
9.33794005       0.0246447852      
9.33706816       0.0241158581      
9.33619643       0.0241050588      
9.33532487       0.0240633552      
9.33445347       0.024567122       
9.33358223       0.0242219565      
9.33271115       0.0240398612      
9.33184024       0.024033832       
9.33096949       0.0240343019      
9.3300989        0.0244888626      
9.32922847       0.0240929784      
9.32835821       0.0240777063      
9.32748811       0.0240925376      
9.32661817       0.0242614816      
9.32574839       0.0241068673      
9.32487878       0.0240331589      
9.32400932       0.0241177011      
9.32314003       0.0244277221      
9.32227091       0.0241573244      
9.32140194       0.0240901883      
9.32053313       0.0240300619      
9.31966449       0.0245201391      
9.31879601       0.0241691942      
9.31792769       0.024116388       
9.31705954       0.0246738652      
9.31619154       0.024107057       
9.31532371       0.0241090705      
9.31445604       0.0240765462      
9.31358853       0.0240914783      
9.31272118       0.0241957367      
9.31185399       0.0241040369      
9.31098696       0.0244159659      
9.3101201        0.0241083473      
9.3092534        0.0240974409      
9.30838686       0.0240692676      
9.30752048       0.0244331152      
9.30665426       0.024062958       
9.3057882        0.0241327998      
9.3049223        0.0241448205      
9.30405657       0.024136596       
9.30319099       0.0240359351      
9.30232558       0.0241413364      
9.30146033       0.0240608731      
9.30059524       0.0247269484      
9.29973031       0.0240848431      
9.29886554       0.0240143325      
9.29800093       0.0240395719      
9.29713648       0.0241719055      
9.29627219       0.0240505214      
9.29540807       0.024314067       
9.2945441        0.024079535       
9.2936803        0.0244451163      
9.29281665       0.0244108511      
9.29195317       0.0242701034      
9.29108984       0.0240774424      
9.29022668       0.024072669       
9.28936368       0.024182095       
9.28850084       0.0246400949      
9.28763815       0.0243023373      
9.28677563       0.0240871513      
9.28591327       0.0241829932      
9.28505107       0.0242183089      
9.28418903       0.0241475713      
9.28332714       0.0241182414      
9.28246542       0.0245467668      
9.28160386       0.0242280753      
9.28074246       0.0245560439      
9.27988122       0.0243475073      
9.27902014       0.0240834242      
9.27815921       0.0240323216      
9.27729845       0.024222178       
9.27643785       0.0240560795      
9.2755774        0.0243353439      
9.27471712       0.0242135261      
9.273857         0.0245276037      
9.27299703       0.0240838628      
9.27213723       0.0240675643      
9.27127758       0.024138511       
9.2704181        0.0242851879      
9.26955877       0.0240586967      
9.2686996        0.0241135319      
9.26784059       0.0241232105      
9.26698174       0.0242438204      
9.26612305       0.0242951821      
9.26526452       0.0243480294      
9.26440615       0.0244218606      
9.26354794       0.0241521676      
9.26268989       0.024116777       
9.26183199       0.0243211728      
9.26097425       0.0240547897      
9.26011668       0.0243161267      
9.25925926       0.0241049568      
9.258402         0.0245566144      
9.2575449        0.0242827146      
9.25668796       0.0241518727      
9.25583117       0.0241159717      
9.25497455       0.0243214223      
9.25411808       0.0243155581      
9.25326177       0.0245431884      
9.25240563       0.0241014093      
9.25154963       0.0243268698      
9.2506938        0.0240874955      
9.24983813       0.0241614844      
9.24898261       0.024204664       
9.24812725       0.0241306747      
9.24727205       0.02415419        
9.24641701       0.0242867159      
9.24556213       0.0240655924      
9.24470741       0.0241124086      
9.24385284       0.0242101658      
9.24299843       0.0240381299      
9.24214418       0.0243102032      
9.24129008       0.0240458863      
9.24043615       0.0240407081      
9.23958237       0.0244215592      
9.23872875       0.0240484808      
9.23787529       0.0246846255      
9.23702198       0.0241192649      
9.23616884       0.0240472919      
9.23531585       0.0244744707      
9.23446302       0.0241593541      
9.23361034       0.0241191113      
9.23275782       0.0242346971      
9.23190547       0.0242502247      
9.23105326       0.0243255342      
9.23020122       0.0240220879      
9.22934933       0.024090164       
9.2284976        0.024321292       
9.22764603       0.0242238887      
9.22679461       0.0240920973      
9.22594335       0.024853317       
9.22509225       0.0240492963      
9.22424131       0.0241437158      
9.22339052       0.0240644174      
9.22253989       0.0242116228      
9.22168941       0.0240536984      
9.2208391        0.0242876512      
9.21998894       0.0247219477      
9.21913893       0.0241115216      
9.21828909       0.0244015775      
9.2174394        0.0240281596      
9.21658986       0.0241609812      
9.21574048       0.0242496353      
9.21489126       0.0240737685      
9.2140422        0.0241544764      
9.21319329       0.0240424815      
9.21234454       0.0243701599      
9.21149595       0.0244144252      
9.21064751       0.0240753161      
9.20979923       0.024549106       
9.2089511        0.024134586       
9.20810313       0.0240626673      
9.20725532       0.0240342601      
9.20640766       0.0241086999      
9.20556016       0.0245511027      
9.20471281       0.0243409405      
9.20386562       0.0243737147      
9.20301859       0.0240653698      
9.20217171       0.0242079516      
9.20132499       0.0243042881      
9.20047842       0.0245670648      
9.19963201       0.0242894955      
9.19878576       0.0243743989      
9.19793966       0.0240231872      
9.19709372       0.024284939       
9.19624793       0.0240618407      
